candidate_id,dataset,feature_width,fmt_base_average_precision,fmt_base_f1,fmt_feature,fmt_spatial_average_precision,fmt_spatial_f1,gain_base_average_precision,gain_base_f1,gain_spatial_average_precision,gain_spatial_f1,group,raw_pca_base_average_precision,raw_pca_base_f1,raw_pca_spatial_average_precision,raw_pca_spatial_f1,robust_mean_gain,robust_min_gain
c08_aivd4w8,smokeBuoyancy,14,0.9604165533656617,0.8990578734858681,aivd4w8,0.938724289542267,0.8146279949558638,0.31007643431447873,0.2632683998016575,0.3694767212943042,0.24256344292470078,smokeBuoyancy,0.6503401190511829,0.6357894736842106,0.5692475682479629,0.572064552031163,0.2963462495837853,0.24256344292470078
c09_aivd4w16,smokeBuoyancy,14,0.9592154018730317,0.9044502617801047,aivd4w16,0.9349061387859897,0.8268638324091189,0.30887528282184873,0.2686607880958941,0.36565857053802686,0.25479928037795585,smokeBuoyancy,0.6503401190511829,0.6357894736842106,0.5692475682479629,0.572064552031163,0.2994984804584314,0.25479928037795585
c10_aivd6w16,smokeBuoyancy,18,0.9599915340112127,0.9051667756703728,aivd6w16,0.9337774430896219,0.8225905463474524,0.3082962687081635,0.27071299415776784,0.36499493658421744,0.2505333406268804,smokeBuoyancy,0.6516952653030492,0.634453781512605,0.5687825065054044,0.5720572057205721,0.2986343850192573,0.2505333406268804
c11_aivd6w32,smokeBuoyancy,18,0.9678489696823263,0.9103169251517195,aivd6w32,0.9402344654939795,0.8185812931575643,0.31615370437927703,0.27586314363911446,0.3714519589885751,0.24652408743699228,smokeBuoyancy,0.6516952653030492,0.634453781512605,0.5687825065054044,0.5720572057205721,0.3024982236109897,0.24652408743699228
c12_aivd2w8log,smokeBuoyancy,10,0.9599598665971824,0.8975217682518419,aivd2w8log,0.9383271862630898,0.8130899937067338,0.2984751653758939,0.2661466875546179,0.28376242835741516,0.1900442496418815,smokeBuoyancy,0.6614847012212884,0.631375080697224,0.6545647579056746,0.6230457440648524,0.2596071327324521,0.1900442496418815
c13_aivdq2w8,smokeBuoyancy,20,0.9612063175627389,0.9065550906555091,aivdq2w8,0.9405537241953092,0.7874427730542839,0.30834598404766134,0.26825721831508353,0.37272168471383993,0.3021741422050638,smokeBuoyancy,0.6528603335150776,0.6382978723404256,0.5678320394814693,0.4852686308492201,0.31287475732041214,0.26825721831508353
c14_aivdq4w16,smokeBuoyancy,28,0.9541239407846057,0.9025710419485792,aivdq4w16,0.9345910016131761,0.812773951158422,0.23461216630187653,0.19796399587811853,0.2825070567743172,0.17723986634897482,smokeBuoyancy,0.7195117744827292,0.7046070460704607,0.6520839448388589,0.6355340848094472,0.22308077132582177,0.17723986634897482
c15_akin2w8,smokeBuoyancy,40,0.9672730220275907,0.9169960474308301,akin2w8,0.9381313430114367,0.8166047087980174,0.2518775262977354,0.22819936693290477,0.5056228085574042,0.3388934646197073,smokeBuoyancy,0.7153954957298553,0.6887966804979253,0.4325085344540326,0.47771124417831007,0.3311482916019379,0.22819936693290477
c16_akin4w16,smokeBuoyancy,56,0.9656718580917792,0.9176155391828533,akin4w16,0.9362938449708021,0.8248447204968944,0.23736416351489864,0.22924988821332426,0.4906500325321018,0.33354619305378863,smokeBuoyancy,0.7283076945768806,0.6883656509695291,0.4456438124387003,0.49129852744310576,0.32270256932852837,0.22924988821332426
c17_all_aivd2w8,smokeBuoyancy,171,0.9496825878667993,0.8829300196206671,fmt_all+aivd2w8,0.9317608081697194,0.8194701170671596,0.22812748730745758,0.19507242267216107,0.45223556211291494,0.2882616177311702,smokeBuoyancy,0.7215551005593417,0.687857596948506,0.47952524605680447,0.5312084993359893,0.29092427245592595,0.19507242267216107
